time,seconds_elapsed,relativeAltitude,pressure
1671363513489717500,316.1777175292969,-0.5311050415039062,999.7798156738281
1671363514490522600,317.17852270507814,-0.5416717529296875,999.7811126708984
1671363515490866700,318.17886669921876,-0.5469589233398438,999.7817993164062
1671363516491444500,319.1794445800781,-0.5522384643554688,999.7822570800781
1671363517492023600,320.1800234375,-0.5628128051757812,999.7837066650391
1671363518492597500,321.18059741210936,-0.57073974609375,999.7845458984375
1671363519493167600,322.1811677246094,-0.5733795166015625,999.7846984863281
1671363520493751600,323.1817514648437,-0.5813064575195312,999.7857666015625
1671363521494325800,324.1823256835938,-0.5813064575195312,999.7857666015625
1671363522494905300,325.1829052734375,-0.5416717529296875,999.7811126708984
1671363523495476500,326.1834765625,-0.5416717529296875,999.7811126708984
1671363524496054500,327.1840544433594,-0.5416717529296875,999.7811126708984
1671363525496628500,328.1846284179687,-0.5416717529296875,999.7810363769531
1671363526497212700,329.1852126464844,-0.5416717529296875,999.7810363769531
1671363527497783600,330.18578344726564,-0.5469589233398438,999.7817230224609
1671363528498364700,331.1863647460938,-0.5495986938476562,999.7821044921875
1671363529498936600,332.1869365234375,-0.5522384643554688,999.7824859619141
1671363530499518700,333.18751879882814,-0.5495986938476562,999.7821044921875
1671363531500093400,334.1880935058594,-0.5495986938476562,999.7821044921875
1671363532500670700,335.18867065429686,-0.5495986938476562,999.7821044921875
1671363533501244700,336.18924462890624,-0.52581787109375,999.779052734375
1671363534501817300,337.1898173828125,-0.5231781005859375,999.7787475585938
1671363535502391600,338.1903916015625,-0.52581787109375,999.779052734375
1671363536502972700,339.19097265625,-0.52581787109375,999.7791290283203
1671363537503547600,340.19154760742185,-0.5311050415039062,999.7798919677734
1671363538504125700,341.19212573242186,-0.5416717529296875,999.7809600830078
1671363539504701700,342.1927016601563,-0.5443115234375,999.7813415527344
1671363540505280500,343.1932805175781,-0.5416717529296875,999.7809600830078
1671363541506071600,344.1940715332031,-0.5231781005859375,999.7787475585938
1671363542506438400,345.1944384765625,-0.4967498779296875,999.7756958007812
1671363543507008500,346.19500854492185,-0.48089599609375,999.7737121582031
1671363544507586600,347.19558666992185,-0.48089599609375,999.7737121582031
1671363545508159700,348.19615966796874,-0.47032928466796875,999.7724151611328
1671363546509013800,349.197013671875,-0.47032928466796875,999.7724151611328
1671363547509311700,350.1973117675781,-0.48089599609375,999.7737121582031
1671363548509887500,351.1978874511719,-0.48089599609375,999.7737121582031
1671363549510467600,352.19846752929686,-0.48089599609375,999.7737121582031
1671363550511039500,353.19903955078127,-0.47296905517578125,999.7727966308594
1671363551511618600,354.19961865234376,-0.47296905517578125,999.7727966308594
1671363552512192500,355.20019262695314,-0.4967498779296875,999.7756958007812
1671363553512765700,356.200765625,-0.5178909301757812,999.7782135009766
1671363554513719600,357.2017194824219,-0.5601654052734375,999.7832489013672
1671363555513924600,358.2019245605469,-0.6130142211914062,999.7894287109375
1671363556514495500,359.20249560546876,-0.6367950439453125,999.79248046875
1671363557515075600,360.20307568359374,-0.6367950439453125,999.79248046875
1671363558515653600,361.20365356445313,-0.6341552734375,999.7919464111328
1671363559516226600,362.2042265625,-0.6315078735351562,999.7918701171875
1671363560516797400,363.2047973632813,-0.6315078735351562,999.7918701171875
1671363561517375500,364.2053754882813,-0.6315078735351562,999.7918701171875
1671363562517960400,365.20596044921876,-0.6579360961914062,999.7948455810547
1671363563518534700,366.20653466796875,-0.671142578125,999.7966003417969
1671363564519110700,367.2071105957031,-0.6817169189453125,999.7976684570312
1671363565519677700,368.207677734375,-0.6922836303710938,999.7989654541016
1671363566520263700,369.208263671875,-0.7002105712890625,999.7998809814453
1671363567520834600,370.20883447265624,-0.6922836303710938,999.7989654541016
1671363568521415400,371.20941552734377,-0.702850341796875,999.8002624511719
1671363569521987600,372.2099875488281,-0.69757080078125,999.7996520996094
1671363570522565600,373.2105656738281,-0.69757080078125,999.7997283935547
1671363571523142700,374.211142578125,-0.69757080078125,999.7997283935547
1671363572524186600,375.2121865234375,-0.7002105712890625,999.7998809814453
1671363573524293600,376.21229370117186,-0.7002105712890625,999.7998809814453
1671363574524874800,377.2128747558594,-0.69757080078125,999.7995758056641
1671363575525450500,378.21345043945314,-0.6896438598632812,999.7985076904297
1671363576526029600,379.21402954101563,-0.6869964599609375,999.7984313964844
1671363577526927400,380.21492724609374,-0.671142578125,999.7964477539062
1671363578527174400,381.21517431640626,-0.6685028076171875,999.7962188720703
1671363579527751700,382.2157517089844,-0.6685028076171875,999.7962188720703
1671363580528329700,383.2163298339844,-0.6869964599609375,999.7982788085938
1671363581528907500,384.2169074707031,-0.7054977416992188,999.8004913330078
1671363582529484500,385.21748461914063,-0.7054977416992188,999.8006439208984
1671363583530056400,386.21805639648437,-0.7081375122070312,999.8007202148438
1671363584530637600,387.2186374511719,-0.7081375122070312,999.8007202148438
1671363585531213600,388.21921362304687,-0.6869964599609375,999.7983551025391
1671363586531789600,389.21978955078123,-0.6790695190429688,999.7974395751953
1671363587532659500,390.2206594238281,-0.665863037109375,999.7958374023438
1671363588532940500,391.2209404296875,-0.6605758666992188,999.7950744628906
1671363589533518600,392.2215185546875,-0.6473617553710938,999.7936248779297
1671363590534097700,393.22209765625,-0.639434814453125,999.7927856445312
1671363591534670600,394.22267065429685,-0.6315078735351562,999.7918701171875
1671363592535245600,395.2232456054688,-0.6315078735351562,999.7917175292969
1671363593535821600,396.22382153320314,-0.620941162109375,999.7904968261719
1671363594536397600,397.2243974609375,-0.60772705078125,999.7889709472656
1671363595536978400,398.224978515625,-0.60772705078125,999.7889709472656
1671363596537553700,399.2255537109375,-0.6183013916015625,999.7901916503906
1671363597538127600,400.2261276855469,-0.6235809326171875,999.7907257080078
1671363598538704600,401.22670458984373,-0.6341552734375,999.7919464111328
1671363599539370500,402.22737060546876,-0.6420822143554688,999.7930145263672
1671363600539857700,403.2278576660156,-0.6447219848632812,999.7932434082031
1671363601540433700,404.22843359375,-0.6447219848632812,999.7932434082031
1671363602541008400,405.22900830078123,-0.6341552734375,999.7920227050781
1671363603541586700,406.2295866699219,-0.6235809326171875,999.7908020019531
1671363604542165500,407.23016552734373,-0.620941162109375,999.7904968261719
1671363605542737400,408.2307373046875,-0.6183013916015625,999.7902679443359
1671363606543312600,409.2313127441406,-0.6183013916015625,999.7902679443359
1671363607543889400,410.23188940429685,-0.6315078735351562,999.7918701171875
1671363608544467700,411.2324677734375,-0.6315078735351562,999.7918701171875
1671363609545042400,412.2330424804687,-0.6262283325195312,999.7911071777344
1671363610545616600,413.23361669921877,-0.6262283325195312,999.7910308837891
1671363611546194400,414.2341943359375,-0.6183013916015625,999.7902679443359
1671363612546769700,415.23476977539065,-0.5839462280273438,999.7861480712891
1671363613547349800,416.23534985351563,-0.5839462280273438,999.7860717773438
1671363614547920400,417.23592041015627,-0.5786666870117188,999.7854614257812
1671363615548500500,418.23650048828125,-0.57073974609375,999.7844696044922
1671363616549075700,419.23707568359373,-0.57073974609375,999.7844696044922
1671363617549652500,420.23765258789064,-0.576019287109375,999.7850799560547
1671363618550589400,421.2385893554688,-0.5839462280273438,999.7859954833984
1671363619550803700,422.2388037109375,-0.5998001098632812,999.7879028320312
1671363620551378400,423.23937841796874,-0.6235809326171875,999.7909545898438
1671363621551959600,424.23995947265627,-0.6473617553710938,999.7937774658203
